County,State,Date,Year,Median Household Income,Population,Unemployment Rate,Treatment,log_ZHVI
Manatee,FL,2021-01-01,2021,67929.0,413836.0,4.1,0,12.637566033619237
Manatee,FL,2021-02-01,2021,67929.0,413836.0,4.1,0,12.650250735650106
Manatee,FL,2021-03-01,2021,67929.0,413836.0,4.1,0,12.66438086214311
Manatee,FL,2021-04-01,2021,67929.0,413836.0,4.1,0,12.681627414641051
Manatee,FL,2021-05-01,2021,67929.0,413836.0,4.1,0,12.703954396421215
Manatee,FL,2021-06-01,2021,67929.0,413836.0,4.1,0,12.731952558854097
Manatee,FL,2021-07-01,2021,67929.0,413836.0,4.1,0,12.760193377903448
Manatee,FL,2021-08-01,2021,67929.0,413836.0,4.1,0,12.7855027832192
Manatee,FL,2021-09-01,2021,67929.0,413836.0,4.1,0,12.806197556372346
Manatee,FL,2021-10-01,2021,67929.0,413836.0,4.1,0,12.827051316103423
Manatee,FL,2021-11-01,2021,67929.0,413836.0,4.1,0,12.848484275060018
Manatee,FL,2021-12-01,2021,67929.0,413836.0,4.1,0,12.869890945919753
Manatee,FL,2022-01-01,2022,72176.0,431190.0,3.0,0,12.895043947901206
Manatee,FL,2022-02-01,2022,72176.0,431190.0,3.0,0,12.924014840936584
Manatee,FL,2022-03-01,2022,72176.0,431190.0,3.0,0,12.959154113484036
Manatee,FL,2022-04-01,2022,72176.0,431190.0,3.0,0,12.995968333661345
Manatee,FL,2022-05-01,2022,72176.0,431190.0,3.0,0,13.030722137257172
Manatee,FL,2022-06-01,2022,72176.0,431190.0,3.0,0,13.05905967601604
Manatee,FL,2022-07-01,2022,72176.0,431190.0,3.0,0,13.076014393599637
Manatee,FL,2022-08-01,2022,72176.0,431190.0,3.0,0,13.082152153167604
Manatee,FL,2022-09-01,2022,72176.0,431190.0,3.0,0,13.078855123108262
Manatee,FL,2022-10-01,2022,72176.0,431190.0,3.0,1,13.072691562052695
Manatee,FL,2022-11-01,2022,72176.0,431190.0,3.0,1,13.066597865482242
Manatee,FL,2022-12-01,2022,72176.0,431190.0,3.0,1,13.061965093102653
Manatee,FL,2023-01-01,2023,79213.0,445316.0,3.1,1,13.057639121594978
Manatee,FL,2023-02-01,2023,79213.0,445316.0,3.1,1,13.054463473262194
Manatee,FL,2023-03-01,2023,79213.0,445316.0,3.1,1,13.052301261074694
Manatee,FL,2023-04-01,2023,79213.0,445316.0,3.1,1,13.051326458542245
Manatee,FL,2023-05-01,2023,79213.0,445316.0,3.1,1,13.05100497394438
Manatee,FL,2023-06-01,2023,79213.0,445316.0,3.1,1,13.052403821174552
Manatee,FL,2023-07-01,2023,79213.0,445316.0,3.1,1,13.053977212319975
Manatee,FL,2023-08-01,2023,79213.0,445316.0,3.1,1,13.055685709856405
Manatee,FL,2023-09-01,2023,79213.0,445316.0,3.1,1,13.057345805061967
Manatee,FL,2023-10-01,2023,79213.0,445316.0,3.1,1,13.059122281481146
Manatee,FL,2023-11-01,2023,79213.0,445316.0,3.1,1,13.059845021204557
Manatee,FL,2023-12-01,2023,79213.0,445316.0,3.1,1,13.058563399059484
Manatee,FL,2024-01-01,2024,81174.0,458956.0,3.5,1,13.056067478620278
Manatee,FL,2024-02-01,2024,81174.0,458956.0,3.5,1,13.053740736016612
Manatee,FL,2024-03-01,2024,81174.0,458956.0,3.5,1,13.052406923818564
Manatee,FL,2024-04-01,2024,81174.0,458956.0,3.5,1,13.050816495298069
Manatee,FL,2024-05-01,2024,81174.0,458956.0,3.5,1,13.047852154594626
Manatee,FL,2024-06-01,2024,81174.0,458956.0,3.5,1,13.042032226371791
Manatee,FL,2024-07-01,2024,81174.0,458956.0,3.5,1,13.035670641415777
Manatee,FL,2024-08-01,2024,81174.0,458956.0,3.5,1,13.03006919557714
Manatee,FL,2024-09-01,2024,81174.0,458956.0,3.5,1,13.025752525190262
Manatee,FL,2024-10-01,2024,81174.0,458956.0,3.5,1,13.021393313263262
Manatee,FL,2024-11-01,2024,81174.0,458956.0,3.5,1,13.01631248692214
Manatee,FL,2024-12-01,2024,81174.0,458956.0,3.5,1,13.010985132265358
Marengo,AL,2016-01-01,2016,34794.0,19536.0,7.3,0,11.724042037766782
Marengo,AL,2016-02-01,2016,34794.0,19536.0,7.3,0,11.731411614327818
Marengo,AL,2016-03-01,2016,34794.0,19536.0,7.3,0,11.735110589550072
Marengo,AL,2016-04-01,2016,34794.0,19536.0,7.3,0,11.735964388194368
Marengo,AL,2016-05-01,2016,34794.0,19536.0,7.3,0,11.740923510610719
Marengo,AL,2016-06-01,2016,34794.0,19536.0,7.3,0,11.745643746387099
Marengo,AL,2016-07-01,2016,34794.0,19536.0,7.3,0,11.74947804304384
Marengo,AL,2016-08-01,2016,34794.0,19536.0,7.3,0,11.751234254842199
Marengo,AL,2016-09-01,2016,34794.0,19536.0,7.3,0,11.751280671391088
Marengo,AL,2016-10-01,2016,34794.0,19536.0,7.3,0,11.74935320584139
Marengo,AL,2016-11-01,2016,34794.0,19536.0,7.3,0,11.743367462228573
Marengo,AL,2016-12-01,2016,34794.0,19536.0,7.3,0,11.738145682110328
Marengo,AL,2017-01-01,2017,37469.0,19411.0,5.9,0,11.737614066964884
Marengo,AL,2017-02-01,2017,37469.0,19411.0,5.9,0,11.738968361414027
Marengo,AL,2017-03-01,2017,37469.0,19411.0,5.9,0,11.739596049158775
Marengo,AL,2017-04-01,2017,37469.0,19411.0,5.9,0,11.737575289676785
Marengo,AL,2017-05-01,2017,37469.0,19411.0,5.9,0,11.735447366993228
Marengo,AL,2017-06-01,2017,37469.0,19411.0,5.9,0,11.735911203846307
Marengo,AL,2017-07-01,2017,37469.0,19411.0,5.9,0,11.740022219071124
Marengo,AL,2017-08-01,2017,37469.0,19411.0,5.9,0,11.745399611457778
Marengo,AL,2017-09-01,2017,37469.0,19411.0,5.9,0,11.751475482998778
Marengo,AL,2017-10-01,2017,37469.0,19411.0,5.9,0,11.753665563097151
Marengo,AL,2017-11-01,2017,37469.0,19411.0,5.9,0,11.75681226890508
Marengo,AL,2017-12-01,2017,37469.0,19411.0,5.9,0,11.761672031313784
Marengo,AL,2018-01-01,2018,37733.0,19093.0,5.1,0,11.76809811198
Marengo,AL,2018-02-01,2018,37733.0,19093.0,5.1,0,11.772581157831134
Marengo,AL,2018-03-01,2018,37733.0,19093.0,5.1,0,11.776071299657483
Marengo,AL,2018-04-01,2018,37733.0,19093.0,5.1,0,11.779872779773692
Marengo,AL,2018-05-01,2018,37733.0,19093.0,5.1,0,11.781289567614797
Marengo,AL,2018-06-01,2018,37733.0,19093.0,5.1,0,11.779395298670558
Marengo,AL,2018-07-01,2018,37733.0,19093.0,5.1,0,11.77649053885749
Marengo,AL,2018-08-01,2018,37733.0,19093.0,5.1,0,11.775437684826162
Marengo,AL,2018-09-01,2018,37733.0,19093.0,5.1,0,11.772347957020605
Marengo,AL,2018-10-01,2018,37733.0,19093.0,5.1,0,11.769892089104687
Marengo,AL,2018-11-01,2018,37733.0,19093.0,5.1,0,11.776022363822104
Marengo,AL,2018-12-01,2018,37733.0,19093.0,5.1,0,11.78775354081396
Marengo,AL,2019-01-01,2019,38838.0,18919.0,3.8,0,11.805558401747202
Marengo,AL,2019-02-01,2019,38838.0,18919.0,3.8,0,11.822648443930714
Marengo,AL,2019-03-01,2019,38838.0,18919.0,3.8,0,11.844870847321076
Marengo,AL,2019-04-01,2019,38838.0,18919.0,3.8,0,11.85984297901092
Marengo,AL,2019-05-01,2019,38838.0,18919.0,3.8,0,11.868650609912333
Marengo,AL,2019-06-01,2019,38838.0,18919.0,3.8,0,11.8737179754701
Marengo,AL,2019-07-01,2019,38838.0,18919.0,3.8,0,11.877687933485896
Marengo,AL,2019-08-01,2019,38838.0,18919.0,3.8,0,11.878898389206435
Marengo,AL,2019-09-01,2019,38838.0,18919.0,3.8,0,11.871294981462606
Marengo,AL,2019-10-01,2019,38838.0,18919.0,3.8,0,11.863817858943014
Marengo,AL,2019-11-01,2019,38838.0,18919.0,3.8,0,11.859947356121959
Marengo,AL,2019-12-01,2019,38838.0,18919.0,3.8,0,11.862204929115295
Marengo,AL,2020-01-01,2020,43198.0,19266.0,7.0,0,11.86412095001754
Marengo,AL,2020-02-01,2020,43198.0,19266.0,7.0,0,11.867549839874107
Marengo,AL,2020-03-01,2020,43198.0,19266.0,7.0,0,11.873488105227596
Marengo,AL,2020-04-01,2020,43198.0,19266.0,7.0,0,11.88287767626343
Marengo,AL,2020-05-01,2020,43198.0,19266.0,7.0,0,11.888414166262905
Marengo,AL,2020-06-01,2020,43198.0,19266.0,7.0,0,11.887148567330486
Marengo,AL,2020-07-01,2020,43198.0,19266.0,7.0,0,11.879881275863434
Marengo,AL,2020-08-01,2020,43198.0,19266.0,7.0,0,11.875441418993345
Marengo,AL,2020-09-01,2020,43198.0,19266.0,7.0,0,11.879849087598105
Marengo,AL,2020-10-01,2020,43198.0,19266.0,7.0,0,11.887194389019584
Marengo,AL,2020-11-01,2020,43198.0,19266.0,7.0,0,11.897182999666217
Marengo,AL,2020-12-01,2020,43198.0,19266.0,7.0,0,11.903518831947002
Marengo,AL,2021-01-01,2021,42048.0,18974.0,4.3,0,11.906969716491542
Marengo,AL,2021-02-01,2021,42048.0,18974.0,4.3,0,11.903485490169006
Marengo,AL,2021-03-01,2021,42048.0,18974.0,4.3,0,11.90021325450488
Marengo,AL,2021-04-01,2021,42048.0,18974.0,4.3,0,11.898122447294602
Marengo,AL,2021-05-01,2021,42048.0,18974.0,4.3,0,11.902451526682862
Marengo,AL,2021-06-01,2021,42048.0,18974.0,4.3,0,11.911001798020754
Marengo,AL,2021-07-01,2021,42048.0,18974.0,4.3,0,11.919552263221908
Marengo,AL,2021-08-01,2021,42048.0,18974.0,4.3,0,11.9246315680024
Marengo,AL,2021-09-01,2021,42048.0,18974.0,4.3,0,11.923883975413007
Marengo,AL,2021-10-01,2021,42048.0,18974.0,4.3,0,11.92870997999651
Marengo,AL,2021-11-01,2021,42048.0,18974.0,4.3,0,11.940905198954566
Marengo,AL,2021-12-01,2021,42048.0,18974.0,4.3,0,11.954125180271443
Marengo,AL,2022-01-01,2022,45587.0,18789.0,3.4,0,11.963726456605
Marengo,AL,2022-02-01,2022,45587.0,18789.0,3.4,0,11.964208026244304
Marengo,AL,2022-03-01,2022,45587.0,18789.0,3.4,0,11.958886137318649
Marengo,AL,2022-04-01,2022,45587.0,18789.0,3.4,0,11.960268471733597
Marengo,AL,2022-05-01,2022,45587.0,18789.0,3.4,0,11.966492192110184
Marengo,AL,2022-06-01,2022,45587.0,18789.0,3.4,0,11.983021810324528
Marengo,AL,2022-07-01,2022,45587.0,18789.0,3.4,0,11.990459777382698
Marengo,AL,2022-08-01,2022,45587.0,18789.0,3.4,0,11.99420758872077
Marengo,AL,2022-09-01,2022,45587.0,18789.0,3.4,0,11.988617324832683
Marengo,AL,2022-10-01,2022,45587.0,18789.0,3.4,0,11.983335478093945
Marengo,AL,2022-11-01,2022,45587.0,18789.0,3.4,0,11.975983364296056
Marengo,AL,2022-12-01,2022,45587.0,18789.0,3.4,0,11.97357171587935
Marengo,AL,2023-01-01,2023,47228.0,18672.0,3.3,0,11.980600059711149
Marengo,AL,2023-02-01,2023,47228.0,18672.0,3.3,0,11.987626256043784
Marengo,AL,2023-03-01,2023,47228.0,18672.0,3.3,0,11.99713089669351
Marengo,AL,2023-04-01,2023,47228.0,18672.0,3.3,0,12.002507131963748
Marengo,AL,2023-05-01,2023,47228.0,18672.0,3.3,0,12.009802238680228
Marengo,AL,2023-06-01,2023,47228.0,18672.0,3.3,0,12.012028282736997
Marengo,AL,2023-07-01,2023,47228.0,18672.0,3.3,0,12.009511510074043
Marengo,AL,2023-08-01,2023,47228.0,18672.0,3.3,0,12.003405870063167
Marengo,AL,2023-09-01,2023,47228.0,18672.0,3.3,0,11.996643827990258
Marengo,AL,2023-10-01,2023,47228.0,18672.0,3.3,0,11.988753337685933
Marengo,AL,2023-11-01,2023,47228.0,18672.0,3.3,0,11.982024898716553
Marengo,AL,2023-12-01,2023,47228.0,18672.0,3.3,0,11.973574073562002
Marengo,AL,2024-01-01,2024,49716.0,18470.0,3.8,0,11.961606153726063
Marengo,AL,2024-02-01,2024,49716.0,18470.0,3.8,0,11.955027285989264
Marengo,AL,2024-03-01,2024,49716.0,18470.0,3.8,0,11.954963831722038
Marengo,AL,2024-04-01,2024,49716.0,18470.0,3.8,0,11.96169621102309
Marengo,AL,2024-05-01,2024,49716.0,18470.0,3.8,0,11.963596330070345
Marengo,AL,2024-06-01,2024,49716.0,18470.0,3.8,0,11.961346604505557
Marengo,AL,2024-07-01,2024,49716.0,18470.0,3.8,0,11.95503568160111
Marengo,AL,2024-08-01,2024,49716.0,18470.0,3.8,0,11.947533285860887
Marengo,AL,2024-09-01,2024,49716.0,18470.0,3.8,0,11.941251652692275
Marengo,AL,2024-10-01,2024,49716.0,18470.0,3.8,0,11.938868430597505
Marengo,AL,2024-11-01,2024,49716.0,18470.0,3.8,0,11.934640036103875
Marengo,AL,2024-12-01,2024,49716.0,18470.0,3.8,0,11.929593606159402
Marion,AL,2016-01-01,2016,36386.0,29958.0,6.8,0,11.54001678952303
Marion,AL,2016-02-01,2016,36386.0,29958.0,6.8,0,11.54103185011379
Marion,AL,2016-03-01,2016,36386.0,29958.0,6.8,0,11.53854536116937
Marion,AL,2016-04-01,2016,36386.0,29958.0,6.8,0,11.537162560577482
Marion,AL,2016-05-01,2016,36386.0,29958.0,6.8,0,11.536495379572212
Marion,AL,2016-06-01,2016,36386.0,29958.0,6.8,0,11.539938244048038
Marion,AL,2016-07-01,2016,36386.0,29958.0,6.8,0,11.540239271593542
Marion,AL,2016-08-01,2016,36386.0,29958.0,6.8,0,11.539751576993558
Marion,AL,2016-09-01,2016,36386.0,29958.0,6.8,0,11.53622022973789
Marion,AL,2016-10-01,2016,36386.0,29958.0,6.8,0,11.534223139200622
Marion,AL,2016-11-01,2016,36386.0,29958.0,6.8,0,11.530074176891004
Marion,AL,2016-12-01,2016,36386.0,29958.0,6.8,0,11.530823327936602
Marion,AL,2017-01-01,2017,38049.0,29825.0,5.1,0,11.533554759572382
Marion,AL,2017-02-01,2017,38049.0,29825.0,5.1,0,11.537299747536855
Marion,AL,2017-03-01,2017,38049.0,29825.0,5.1,0,11.537289379161425
Marion,AL,2017-04-01,2017,38049.0,29825.0,5.1,0,11.536077215297519
Marion,AL,2017-05-01,2017,38049.0,29825.0,5.1,0,11.537039040931626
Marion,AL,2017-06-01,2017,38049.0,29825.0,5.1,0,11.538969574113366
Marion,AL,2017-07-01,2017,38049.0,29825.0,5.1,0,11.545715011016574
Marion,AL,2017-08-01,2017,38049.0,29825.0,5.1,0,11.552189234638758
Marion,AL,2017-09-01,2017,38049.0,29825.0,5.1,0,11.56074215144583
Marion,AL,2017-10-01,2017,38049.0,29825.0,5.1,0,11.565813091668348
Marion,AL,2017-11-01,2017,38049.0,29825.0,5.1,0,11.57077866197492
Marion,AL,2017-12-01,2017,38049.0,29825.0,5.1,0,11.571649265736777
Marion,AL,2018-01-01,2018,37887.0,29776.0,4.2,0,11.570435913085996
Marion,AL,2018-02-01,2018,37887.0,29776.0,4.2,0,11.564382425094546
Marion,AL,2018-03-01,2018,37887.0,29776.0,4.2,0,11.561293667692953
Marion,AL,2018-04-01,2018,37887.0,29776.0,4.2,0,11.560612272708052
Marion,AL,2018-05-01,2018,37887.0,29776.0,4.2,0,11.562328630491283
Marion,AL,2018-06-01,2018,37887.0,29776.0,4.2,0,11.560192205038964
Marion,AL,2018-07-01,2018,37887.0,29776.0,4.2,0,11.56013480845801
Marion,AL,2018-08-01,2018,37887.0,29776.0,4.2,0,11.562211790369817
Marion,AL,2018-09-01,2018,37887.0,29776.0,4.2,0,11.56880063767918
Marion,AL,2018-10-01,2018,37887.0,29776.0,4.2,0,11.571793285440588
Marion,AL,2018-11-01,2018,37887.0,29776.0,4.2,0,11.575858285116606
Marion,AL,2018-12-01,2018,37887.0,29776.0,4.2,0,11.577389680288448
Marion,AL,2019-01-01,2019,44675.0,29826.0,3.8,0,11.585605183164082
Marion,AL,2019-02-01,2019,44675.0,29826.0,3.8,0,11.598432294990577
Marion,AL,2019-03-01,2019,44675.0,29826.0,3.8,0,11.619821445743838
Marion,AL,2019-04-01,2019,44675.0,29826.0,3.8,0,11.637135773827854
Marion,AL,2019-05-01,2019,44675.0,29826.0,3.8,0,11.648154161849899
Marion,AL,2019-06-01,2019,44675.0,29826.0,3.8,0,11.653388345091095
Marion,AL,2019-07-01,2019,44675.0,29826.0,3.8,0,11.658872304677333
Marion,AL,2019-08-01,2019,44675.0,29826.0,3.8,0,11.663962861623594
Marion,AL,2019-09-01,2019,44675.0,29826.0,3.8,0,11.666296382853735
Marion,AL,2019-10-01,2019,44675.0,29826.0,3.8,0,11.667141421963914
Marion,AL,2019-11-01,2019,44675.0,29826.0,3.8,0,11.672414778079158
Marion,AL,2019-12-01,2019,44675.0,29826.0,3.8,0,11.681672882279008
Marion,AL,2020-01-01,2020,44333.0,29192.0,5.8,0,11.689962347246135
Marion,AL,2020-02-01,2020,44333.0,29192.0,5.8,0,11.697166217804709
Marion,AL,2020-03-01,2020,44333.0,29192.0,5.8,0,11.703510190190013
Marion,AL,2020-04-01,2020,44333.0,29192.0,5.8,0,11.712569511570415
Marion,AL,2020-05-01,2020,44333.0,29192.0,5.8,0,11.71838002164553
Marion,AL,2020-06-01,2020,44333.0,29192.0,5.8,0,11.717914670001196
Marion,AL,2020-07-01,2020,44333.0,29192.0,5.8,0,11.71303989312732
Marion,AL,2020-08-01,2020,44333.0,29192.0,5.8,0,11.712262251020146
Marion,AL,2020-09-01,2020,44333.0,29192.0,5.8,0,11.7223079056381
Marion,AL,2020-10-01,2020,44333.0,29192.0,5.8,0,11.733909689774057
Marion,AL,2020-11-01,2020,44333.0,29192.0,5.8,0,11.74052947911617
Marion,AL,2020-12-01,2020,44333.0,29192.0,5.8,0,11.743147555469704
Marion,AL,2021-01-01,2021,44636.0,28990.0,2.9,0,11.743185148296899
Marion,AL,2021-02-01,2021,44636.0,28990.0,2.9,0,11.743010971562136
Marion,AL,2021-03-01,2021,44636.0,28990.0,2.9,0,11.742919066347298
Marion,AL,2021-04-01,2021,44636.0,28990.0,2.9,0,11.74879162394366
Marion,AL,2021-05-01,2021,44636.0,28990.0,2.9,0,11.761061234698497
Marion,AL,2021-06-01,2021,44636.0,28990.0,2.9,0,11.775619602426943
Marion,AL,2021-07-01,2021,44636.0,28990.0,2.9,0,11.787901752497172
Marion,AL,2021-08-01,2021,44636.0,28990.0,2.9,0,11.797810555160959
Marion,AL,2021-09-01,2021,44636.0,28990.0,2.9,0,11.805468973306088
Marion,AL,2021-10-01,2021,44636.0,28990.0,2.9,0,11.817389640929594
Marion,AL,2021-11-01,2021,44636.0,28990.0,2.9,0,11.83372704724524
Marion,AL,2021-12-01,2021,44636.0,28990.0,2.9,0,11.849258265724249
Marion,AL,2022-01-01,2022,47742.0,29183.0,2.5,0,11.86280819525062
Marion,AL,2022-02-01,2022,47742.0,29183.0,2.5,0,11.86925408238031
Marion,AL,2022-03-01,2022,47742.0,29183.0,2.5,0,11.878298458611683
Marion,AL,2022-04-01,2022,47742.0,29183.0,2.5,0,11.890719794047204
Marion,AL,2022-05-01,2022,47742.0,29183.0,2.5,0,11.90921005763487
Marion,AL,2022-06-01,2022,47742.0,29183.0,2.5,0,11.930902164012599
Marion,AL,2022-07-01,2022,47742.0,29183.0,2.5,0,11.946773269165268
Marion,AL,2022-08-01,2022,47742.0,29183.0,2.5,0,11.956430550279084
Marion,AL,2022-09-01,2022,47742.0,29183.0,2.5,0,11.954636322448607
Marion,AL,2022-10-01,2022,47742.0,29183.0,2.5,0,11.95241292844681
Marion,AL,2022-11-01,2022,47742.0,29183.0,2.5,0,11.951491603226415
Marion,AL,2022-12-01,2022,47742.0,29183.0,2.5,0,11.95837082897434
Marion,AL,2023-01-01,2023,48829.0,29277.0,2.9,0,11.97093342909854
Marion,AL,2023-02-01,2023,48829.0,29277.0,2.9,0,11.981477548469234
Marion,AL,2023-03-01,2023,48829.0,29277.0,2.9,0,11.994911273371976
Marion,AL,2023-04-01,2023,48829.0,29277.0,2.9,0,12.008067078276758
Marion,AL,2023-05-01,2023,48829.0,29277.0,2.9,0,12.023132417260385
Marion,AL,2023-06-01,2023,48829.0,29277.0,2.9,0,12.026853003961733
Marion,AL,2023-07-01,2023,48829.0,29277.0,2.9,0,12.021802736337177
Marion,AL,2023-08-01,2023,48829.0,29277.0,2.9,0,12.010956451308266
Marion,AL,2023-09-01,2023,48829.0,29277.0,2.9,0,12.001634468390538
Marion,AL,2023-10-01,2023,48829.0,29277.0,2.9,0,11.98927608481266
Marion,AL,2023-11-01,2023,48829.0,29277.0,2.9,0,11.97848810634878
Marion,AL,2023-12-01,2023,48829.0,29277.0,2.9,0,11.96672180797307
Marion,AL,2024-01-01,2024,52965.0,29358.0,3.4,0,11.960464474249715
Marion,AL,2024-02-01,2024,52965.0,29358.0,3.4,0,11.960684989647289
Marion,AL,2024-03-01,2024,52965.0,29358.0,3.4,0,11.96715728910294
Marion,AL,2024-04-01,2024,52965.0,29358.0,3.4,0,11.975943579591213
Marion,AL,2024-05-01,2024,52965.0,29358.0,3.4,0,11.977363025539686
Marion,AL,2024-06-01,2024,52965.0,29358.0,3.4,0,11.975605852775793
Marion,AL,2024-07-01,2024,52965.0,29358.0,3.4,0,11.974228859742082
Marion,AL,2024-08-01,2024,52965.0,29358.0,3.4,0,11.974810400301434
Marion,AL,2024-09-01,2024,52965.0,29358.0,3.4,0,11.976846129365597
Marion,AL,2024-10-01,2024,52965.0,29358.0,3.4,0,11.980047279034238
Marion,AL,2024-11-01,2024,52965.0,29358.0,3.4,0,11.984473802190927
Marion,AL,2024-12-01,2024,52965.0,29358.0,3.4,0,11.988135577199191
Marion,FL,2016-01-01,2016,39629.0,347958.0,5.7,0,11.764920835358613
Marion,FL,2016-02-01,2016,39629.0,347958.0,5.7,0,11.770788907670115
Marion,FL,2016-03-01,2016,39629.0,347958.0,5.7,0,11.774549847463689
Marion,FL,2016-04-01,2016,39629.0,347958.0,5.7,0,11.77783921947645
Marion,FL,2016-05-01,2016,39629.0,347958.0,5.7,0,11.782769950631556
Marion,FL,2016-06-01,2016,39629.0,347958.0,5.7,0,11.788661714578911
Marion,FL,2016-07-01,2016,39629.0,347958.0,5.7,0,11.79423132841298
Marion,FL,2016-08-01,2016,39629.0,347958.0,5.7,0,11.801251598925003
Marion,FL,2016-09-01,2016,39629.0,347958.0,5.7,0,11.809240350138342
Marion,FL,2016-10-01,2016,39629.0,347958.0,5.7,0,11.818939773558123
Marion,FL,2016-11-01,2016,39629.0,347958.0,5.7,0,11.827921851341271
Marion,FL,2016-12-01,2016,39629.0,347958.0,5.7,0,11.83672418132637
Marion,FL,2017-01-01,2017,43772.0,353953.0,4.9,0,11.844043939862825
Marion,FL,2017-02-01,2017,43772.0,353953.0,4.9,0,11.850100341344609
Marion,FL,2017-03-01,2017,43772.0,353953.0,4.9,0,11.855697838129093
Marion,FL,2017-04-01,2017,43772.0,353953.0,4.9,0,11.862316513231741
Marion,FL,2017-05-01,2017,43772.0,353953.0,4.9,0,11.86913931105228
Marion,FL,2017-06-01,2017,43772.0,353953.0,4.9,0,11.876305602082716
Marion,FL,2017-07-01,2017,43772.0,353953.0,4.9,0,11.883614751063886
Marion,FL,2017-08-01,2017,43772.0,353953.0,4.9,0,11.891059403735287
Marion,FL,2017-09-01,2017,43772.0,353953.0,4.9,0,11.90012899809744
Marion,FL,2017-10-01,2017,43772.0,353953.0,4.9,0,11.908751145483546
Marion,FL,2017-11-01,2017,43772.0,353953.0,4.9,0,11.918546433358665
Marion,FL,2017-12-01,2017,43772.0,353953.0,4.9,0,11.927478957504743
Marion,FL,2018-01-01,2018,44517.0,359630.0,4.3,0,11.936615639521165
Marion,FL,2018-02-01,2018,44517.0,359630.0,4.3,0,11.945650841330012
Marion,FL,2018-03-01,2018,44517.0,359630.0,4.3,0,11.9542877561132
Marion,FL,2018-04-01,2018,44517.0,359630.0,4.3,0,11.959892883760036
Marion,FL,2018-05-01,2018,44517.0,359630.0,4.3,0,11.963968349020845
Marion,FL,2018-06-01,2018,44517.0,359630.0,4.3,0,11.966992001223591
Marion,FL,2018-07-01,2018,44517.0,359630.0,4.3,0,11.97254792928347
Marion,FL,2018-08-01,2018,44517.0,359630.0,4.3,0,11.978476703446955
Marion,FL,2018-09-01,2018,44517.0,359630.0,4.3,0,11.984705229560465
Marion,FL,2018-10-01,2018,44517.0,359630.0,4.3,0,11.989715824547483
Marion,FL,2018-11-01,2018,44517.0,359630.0,4.3,0,11.994227394586018
Marion,FL,2018-12-01,2018,44517.0,359630.0,4.3,0,11.999406669090812
Marion,FL,2019-01-01,2019,49079.0,365997.0,3.8,0,12.006506932420413
Marion,FL,2019-02-01,2019,49079.0,365997.0,3.8,0,12.014433498120695
Marion,FL,2019-03-01,2019,49079.0,365997.0,3.8,0,12.021467596508597
Marion,FL,2019-04-01,2019,49079.0,365997.0,3.8,0,12.025781637747524
Marion,FL,2019-05-01,2019,49079.0,365997.0,3.8,0,12.02801103027062
Marion,FL,2019-06-01,2019,49079.0,365997.0,3.8,0,12.029695741998447
Marion,FL,2019-07-01,2019,49079.0,365997.0,3.8,0,12.032635720845317
Marion,FL,2019-08-01,2019,49079.0,365997.0,3.8,0,12.037404099936921
Marion,FL,2019-09-01,2019,49079.0,365997.0,3.8,0,12.042677870458087
Marion,FL,2019-10-01,2019,49079.0,365997.0,3.8,0,12.048290626497476
Marion,FL,2019-11-01,2019,49079.0,365997.0,3.8,0,12.05439171906132
Marion,FL,2019-12-01,2019,49079.0,365997.0,3.8,0,12.061029296391336
Marion,FL,2020-01-01,2020,48553.0,377432.0,7.2,0,12.068457732013114
Marion,FL,2020-02-01,2020,48553.0,377432.0,7.2,0,12.074941980953376
Marion,FL,2020-03-01,2020,48553.0,377432.0,7.2,0,12.079726140492287
Marion,FL,2020-04-01,2020,48553.0,377432.0,7.2,0,12.082281696286024
Marion,FL,2020-05-01,2020,48553.0,377432.0,7.2,0,12.083382597558613
Marion,FL,2020-06-01,2020,48553.0,377432.0,7.2,0,12.08576294990036
Marion,FL,2020-07-01,2020,48553.0,377432.0,7.2,0,12.090809054608807
Marion,FL,2020-08-01,2020,48553.0,377432.0,7.2,0,12.099755979016884
Marion,FL,2020-09-01,2020,48553.0,377432.0,7.2,0,12.112048135548099
Marion,FL,2020-10-01,2020,48553.0,377432.0,7.2,0,12.126101990976224
Marion,FL,2020-11-01,2020,48553.0,377432.0,7.2,0,12.142098364480232
Marion,FL,2020-12-01,2020,48553.0,377432.0,7.2,0,12.157417077568725
Marion,FL,2021-01-01,2021,54555.0,385203.0,5.0,0,12.1718137220291
Marion,FL,2021-02-01,2021,54555.0,385203.0,5.0,0,12.184688751359053
Marion,FL,2021-03-01,2021,54555.0,385203.0,5.0,0,12.198135996197488
Marion,FL,2021-04-01,2021,54555.0,385203.0,5.0,0,12.213511437979365
Marion,FL,2021-05-01,2021,54555.0,385203.0,5.0,0,12.23269380881805
Marion,FL,2021-06-01,2021,54555.0,385203.0,5.0,0,12.25665773884651
Marion,FL,2021-07-01,2021,54555.0,385203.0,5.0,0,12.280986743225244
Marion,FL,2021-08-01,2021,54555.0,385203.0,5.0,0,12.302738199724107
Marion,FL,2021-09-01,2021,54555.0,385203.0,5.0,0,12.320379504706267
Marion,FL,2021-10-01,2021,54555.0,385203.0,5.0,0,12.33804197971325
Marion,FL,2021-11-01,2021,54555.0,385203.0,5.0,0,12.356871794507805
Marion,FL,2021-12-01,2021,54555.0,385203.0,5.0,0,12.37610139760356
